ip,click date,Agency,product code,travel date,Continent,Country,City,Flight,Product type,Price,Travel Period,id
175******84.116,12/4/16,LT091,LT0917479AAATW,12/22/16,Asia,Japan,Ureshino,TW,P,529000,3,235
223******4.206,12/4/16,MD,MDAHP404CXKS,12/18/16,Asia,Macau,Macau,CXKS,P,1089000,4,236
223******4.206,12/4/16,MD,MDAHP404CXKS,12/18/16,Asia,China,Shenzhen,CXKS,P,1089000,4,237
223******4.206,12/4/16,MD,MDAHP404CXKS,12/18/16,Asia,Hong Kong,Kowloon,CXKS,P,1089000,4,238
223******4.206,12/4/16,MD,MDAHP404CXKS,12/18/16,Asia,Hong Kong,New Territories,CXKS,P,1089000,4,239
223******4.206,12/4/16,MD,MDAHP404CXKS,12/18/16,Asia,Hong Kong,Hong Kong,CXKS,P,1089000,4,240
211******02.37,12/4/16,LT093,LT0937496AAARS,12/19/16,Asia,Malaysia,Kota Kinabalu,RS,P,699000,5,241
211******2.93,12/4/16,JU,JUCIP112MU2,12/29/16,Asia,China,Jubu,MU2,P,449000,5,242
211******2.93,12/4/16,JU,JUCIP112MU2,12/29/16,Asia,China,Jinan,MU2,P,449000,5,243
211******2.93,12/4/16,JU,JUCIP112MU2,12/29/16,Asia,China,Qingdao,MU2,P,449000,5,244
211******2.93,12/4/16,JU,JUCIP112MU2,12/29/16,Asia,China,Imprisonment,MU2,P,449000,5,245
211******2.93,12/4/16,HN,HNAPP1005J2,1/26/17,Asia,Philippines,Manila,5J2,P,659000,4,246
211******2.93,12/4/16,HN,HNCHA823ZE8,12/28/16,Asia,Hong Kong,Hong Kong,ZE8,F,642100,3,247
211******2.93,12/4/16,JU,JUCFP234OZ3,12/21/16,Asia,China,Qingdao,OZ3,P,219000,3,248
211******2.93,12/4/16,KR,KR170201690OZ,12/28/16,Asia,China,Beijing,OZ,P,329000,4,249
223******4.206,12/4/16,HN,HNCHA823ZE8,12/18/16,Asia,Hong Kong,Hong Kong,ZE8,F,542100,3,250
223******4.206,12/4/16,HJ,HJKW18922KE6,12/18/16,Asia,Hong Kong,Hong Kong,KE6,P,699000,3,251
1.2******134,12/4/16,LT091,LT0917492AAAKE,1/9/17,Asia,Japan,Okinawa,KE,P,899000,4,252
49.******.74,12/4/16,HN,HNABP100LJB,12/29/16,Asia,Thailand,Phuket,LJB,P,873000,5,253
14.******91,12/4/16,JU,JUCFP234KE8,1/12/17,Asia,China,Qingdao,KE8,P,219000,3,254
116******4.73,12/4/16,MD,MDAME703ZETP,1/9/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,879000,5,255
116******4.73,12/4/16,MD,MDAME703ZETP,1/10/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,879000,5,256
116******4.73,12/4/16,MD,MDAME703ZETP,1/11/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,919000,5,257
116******4.73,12/4/16,MD,MDAME703ZETP,1/12/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,899000,5,258
116******4.73,12/4/16,MD,MDAME703ZETP,1/13/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,899000,5,259
116******4.73,12/4/16,MD,MDAME703ZETP,1/14/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,879000,5,260
116******4.73,12/4/16,MD,MDAME703ZETP,1/15/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,879000,5,261
116******4.73,12/4/16,MD,MDAME703ZETP,1/16/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,879000,5,262
116******4.73,12/4/16,MD,MDAME703ZETP,1/17/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,879000,5,263
116******4.73,12/4/16,MD,MDAME703ZETP,1/18/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,859000,5,264
116******4.73,12/4/16,MD,MDAME703ZETP,1/19/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,859000,5,265
116******4.73,12/4/16,MD,MDAME703ZETP,1/20/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,859000,5,266
116******4.73,12/4/16,MD,MDAME703ZETP,1/2/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,909000,5,267
116******4.73,12/4/16,MD,MDAME703ZETP,1/3/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,949000,5,268
116******4.73,12/4/16,MD,MDAME703ZETP,1/4/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,1009000,5,269
116******4.73,12/4/16,MD,MDAME703ZETP,1/5/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,979000,5,270
116******4.73,12/4/16,MD,MDAME703ZETP,1/6/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,949000,5,271
116******4.73,12/4/16,MD,MDAME703ZETP,1/7/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,929000,5,272
116******4.73,12/4/16,MD,MDAME703ZETP,1/8/17,Asia,Malaysia,Kota Kinabalu,ZETP,P,879000,5,273
175******1.209,12/4/16,BM,BM2014040214OZ,2/19/17,Oceania and Pacific Islands,New Zealand,Auckland,OZ,P,1599000,6,274
175******1.209,12/4/16,BM,BM2014040214OZ,2/19/17,Oceania and Pacific Islands,New Zealand,Queenstown,OZ,P,1599000,6,275
175******1.209,12/4/16,BM,BM2014040214OZ,2/19/17,Oceania and Pacific Islands,New Zealand,Waitomo,OZ,P,1599000,6,276
175******1.209,12/4/16,BM,BM2014040214OZ,2/19/17,Oceania and Pacific Islands,Australia,Sydney,OZ,P,1599000,6,277
115******42.121,12/4/16,HN,HNAVP106VJ3,1/18/17,Asia,Vietnam,Hanoi,VJ3,P,749000,5,278
115******42.121,12/4/16,HN,HNAVP106VJ3,1/18/17,Asia,Vietnam,Halong Bay,VJ3,P,749000,5,279
115******42.121,12/4/16,HN,HNAVP106VJ3,1/18/17,Asia,Vietnam,Hai Phong,VJ3,P,749000,5,280
61.******.27,12/4/16,HJ,HJKW20852LJ2,12/23/16,Asia,Japan,Osaka,LJ2,F,649000,3,281
61.******.27,12/4/16,HJ,HJKW20852LJ2,12/23/16,Asia,Japan,Osaka,LJ2,F,649000,3,282
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Slovakia,Bled,OK1,P,1990000,9,283
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Austria,Salzburg,OK1,P,1990000,9,284
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Austria,Salzkammergut,OK1,P,1990000,9,285
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Czech Republic,Prague,OK1,P,1990000,9,286
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Czech Republic,Ceske Budejovice,OK1,P,1990000,9,287
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Czech Republic,Cesky Krumlov,OK1,P,1990000,9,288
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Croatia,Dubrovnik,OK1,P,1990000,9,289
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Croatia,Zagreb,OK1,P,1990000,9,290
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Croatia,Split,OK1,P,1990000,9,291
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Croatia,Zadar,OK1,P,1990000,9,292
114******7.132,12/4/16,HJ,HJKW42470OK1,1/26/17,Europe,Croatia,Trogir,OK1,P,1990000,9,293
211******4.183,12/4/16,HN,HNABP100LJB,1/5/17,Asia,Thailand,Phuket,LJB,P,753000,5,294
211******4.183,12/4/16,HN,HNABP100LJB,2/9/17,Asia,Thailand,Phuket,LJB,P,663000,5,295
49.******101,12/4/16,JU,JUCIP112MU2,12/11/16,Asia,China,Jubu,MU2,P,299000,5,296
49.******101,12/4/16,JU,JUCIP112MU2,12/11/16,Asia,China,Jinan,MU2,P,299000,5,297
49.******101,12/4/16,JU,JUCIP112MU2,12/11/16,Asia,China,Qingdao,MU2,P,299000,5,298
49.******101,12/4/16,JU,JUCIP112MU2,12/11/16,Asia,China,Imprisonment,MU2,P,299000,5,299
49.******101,12/4/16,JU,JUCIP112MU2,12/15/16,Asia,China,Jubu,MU2,P,299000,5,300
49.******101,12/4/16,JU,JUCIP112MU2,12/15/16,Asia,China,Jinan,MU2,P,299000,5,301
49.******101,12/4/16,JU,JUCIP112MU2,12/15/16,Asia,China,Qingdao,MU2,P,299000,5,302
49.******101,12/4/16,JU,JUCIP112MU2,12/15/16,Asia,China,Imprisonment,MU2,P,299000,5,303
49.******101,12/5/16,JU,JUCIP112MU2,12/18/16,Asia,China,Jubu,MU2,P,299000,5,304
49.******101,12/5/16,JU,JUCIP112MU2,12/18/16,Asia,China,Jinan,MU2,P,299000,5,305
49.******101,12/5/16,JU,JUCIP112MU2,12/18/16,Asia,China,Qingdao,MU2,P,299000,5,306
49.******101,12/5/16,JU,JUCIP112MU2,12/18/16,Asia,China,Imprisonment,MU2,P,299000,5,307
122******9.215,12/5/16,KR,KR124201598KE,2/23/17,Asia,Vietnam,Nha Trang,KE,P,1399000,5,308
122******9.215,12/5/16,KR,KR124201598KE,2/26/17,Asia,Vietnam,Nha Trang,KE,P,1499000,5,309
122******9.215,12/5/16,KR,KR124201598KE,2/25/17,Asia,Vietnam,Nha Trang,KE,P,1549000,5,310
122******9.215,12/5/16,KR,KR124201598KE,2/23/17,Asia,Vietnam,Nha Trang,KE,P,1399000,5,311
122******9.215,12/5/16,KR,KR124201598KE,2/22/17,Asia,Vietnam,Nha Trang,KE,P,1399000,5,312
122******9.215,12/5/16,KR,KR124201598KE,2/19/17,Asia,Vietnam,Nha Trang,KE,P,1549000,5,313
122******9.215,12/5/16,KR,KR124201598KE,2/23/17,Asia,Vietnam,Nha Trang,KE,P,1399000,5,314
49.******101,12/5/16,KR,KR150200884KE,12/18/16,Europe,Turkey,Istanbul,KE,P,799000,2,315
49.******101,12/5/16,KR,KR150200884KE,12/18/16,Europe,Turkey,Pamukkale,KE,P,799000,2,316
49.******101,12/5/16,KR,KR150200884KE,12/18/16,Europe,Turkey,Aygall,KE,P,799000,2,317
49.******101,12/5/16,KR,KR150200884KE,12/18/16,Europe,Turkey,Antalya,KE,P,799000,2,318
49.******101,12/5/16,KR,KR150200884KE,12/18/16,Europe,Turkey,Konya,KE,P,799000,2,319
49.******101,12/5/16,KR,KR150200884KE,12/18/16,Europe,Turkey,Troy,KE,P,799000,2,320
219******42.222,12/5/16,KR,KR170201690OZ,12/30/16,Asia,China,Beijing,OZ,P,399000,4,321
219******42.222,12/5/16,HN,HNABP100LJB,12/29/16,Asia,Thailand,Phuket,LJB,P,873000,5,322
219******42.222,12/5/16,HN,HNAMP104LJA,12/30/16,Asia,Malaysia,Kota Kinabalu,LJA,P,1019000,5,323
223******.34,12/5/16,JU,JUCIP112MU2,12/29/16,Asia,China,Jubu,MU2,P,449000,5,324
223******.34,12/5/16,JU,JUCIP112MU2,12/29/16,Asia,China,Jinan,MU2,P,449000,5,325
223******.34,12/5/16,JU,JUCIP112MU2,12/29/16,Asia,China,Qingdao,MU2,P,449000,5,326
223******.34,12/5/16,JU,JUCIP112MU2,12/29/16,Asia,China,Imprisonment,MU2,P,449000,5,327
219******42.222,12/5/16,HN,HNABP100LJB,12/29/16,Asia,Thailand,Phuket,LJB,P,873000,5,328
223******.34,12/5/16,JU,JUCIP112MU2,12/22/16,Asia,China,Jubu,MU2,P,299000,5,329
223******.34,12/5/16,JU,JUCIP112MU2,12/22/16,Asia,China,Jinan,MU2,P,299000,5,330
223******.34,12/5/16,JU,JUCIP112MU2,12/22/16,Asia,China,Qingdao,MU2,P,299000,5,331
223******.34,12/5/16,JU,JUCIP112MU2,12/22/16,Asia,China,Imprisonment,MU2,P,299000,5,332
219******42.222,12/5/16,MD,MDAME703ZETP,12/31/16,Asia,Malaysia,Kota Kinabalu,ZETP,P,889000,5,333
125******26.137,12/5/16,HN,HNAMP104LJA,2/15/17,Asia,Malaysia,Kota Kinabalu,LJA,P,679000,5,334
219******42.222,12/5/16,HN,HNABP100LJB,12/29/16,Asia,Thailand,Phuket,LJB,P,873000,5,335
219******42.222,12/5/16,HN,HNAMP104LJA,12/30/16,Asia,Malaysia,Kota Kinabalu,LJA,P,1019000,5,336
219******42.222,12/5/16,HN,HNAMP104LJA,12/31/16,Asia,Malaysia,Kota Kinabalu,LJA,P,1019000,5,337
219******42.222,12/5/16,MD,MDAPE320PRM7,12/30/16,Asia,Philippines,Boracay,PRM7,P,1159000,5,338
219******42.222,12/5/16,MD,MDAPE320PRM7,12/31/16,Asia,Philippines,Boracay,PRM7,P,1159000,5,339
219******42.222,12/5/16,MD,MDAPE320PRM7,12/31/16,Asia,Philippines,Boracay,PRM7,P,1159000,5,340
219******42.222,12/5/16,MD,MDAPE320PRM7,12/29/16,Asia,Philippines,Boracay,PRM7,P,1159000,5,341
219******42.222,12/5/16,MD,MDAPE320PRM7,12/30/16,Asia,Philippines,Boracay,PRM7,P,1159000,5,342
219******42.222,12/5/16,HN,HNAPA113PR3,12/30/16,Asia,Philippines,Boracay,PR3,F,1157000,5,343
221******0.244,12/5/16,MD,MDAVP6037C1O,12/29/16,Asia,Vietnam,Danang,7C1O,P,799000,5,344
221******0.244,12/5/16,MD,MDAVP6037C1O,12/29/16,Asia,Vietnam,Hoi An,7C1O,P,799000,5,345
221******0.244,12/5/16,MD,MDAVP6037C1O,12/29/16,Asia,Vietnam,Hue,7C1O,P,799000,5,346
221******0.244,12/5/16,HN,HNAPP100OZ1,12/18/16,Asia,Philippines,Manila,OZ1,P,299000,5,347
223******4.104,12/5/16,HN,HNAVP100ZEA,12/23/16,Asia,Vietnam,Hanoi,ZEA,P,599000,5,348
223******4.104,12/5/16,HN,HNAVP100ZEA,12/23/16,Asia,Vietnam,Halong Bay,ZEA,P,599000,5,349
222******4.188,12/5/16,HN,HNAPP1005J2,1/24/17,Asia,Philippines,Manila,5J2,P,299000,4,350
222******4.188,12/5/16,HN,HNAMP104LJA,1/24/17,Asia,Malaysia,Kota Kinabalu,LJA,P,779000,5,351
222******4.188,12/5/16,HN,HNAMP104LJA,1/25/17,Asia,Malaysia,Kota Kinabalu,LJA,P,1179000,5,352
222******4.188,12/5/16,HN,HNAMP104LJA,1/26/17,Asia,Malaysia,Kota Kinabalu,LJA,P,1529000,5,353
222******4.188,12/5/16,HN,HNAMP104LJA,1/27/17,Asia,Malaysia,Kota Kinabalu,LJA,P,1479000,5,354
222******4.188,12/5/16,HN,HNAMP104LJA,1/28/17,Asia,Malaysia,Kota Kinabalu,LJA,P,1179000,5,355
222******4.188,12/5/16,HN,HNAMP104LJA,1/29/17,Asia,Malaysia,Kota Kinabalu,LJA,P,1079000,5,356
222******4.188,12/5/16,HN,HNAMP104LJA,1/24/17,Asia,Malaysia,Kota Kinabalu,LJA,P,779000,5,357
222******4.188,12/5/16,HN,HNAPA113PR3,1/24/17,Asia,Philippines,Boracay,PR3,F,857000,5,358
222******4.188,12/5/16,HN,HNAPA113PR3,1/25/17,Asia,Philippines,Boracay,PR3,F,1057000,5,359
222******4.188,12/5/16,HN,HNAMP104LJA,1/24/17,Asia,Malaysia,Kota Kinabalu,LJA,P,779000,5,360
222******4.188,12/5/16,HN,HNAMP104LJA,1/25/17,Asia,Malaysia,Kota Kinabalu,LJA,P,1179000,5,361
222******4.188,12/5/16,HN,HNAPP1005J2,1/26/17,Asia,Philippines,Manila,5J2,P,659000,4,362
222******4.188,12/5/16,HN,HNAPP1005J2,1/24/17,Asia,Philippines,Manila,5J2,P,299000,4,363
223******.110,12/5/16,MD,MDATP1027CH2,12/24/16,Asia,Thailand,Bangkok,7CH2,P,749000,5,364
223******.110,12/5/16,MD,MDATP1027CH2,12/24/16,Asia,Thailand,Pattaya,7CH2,P,749000,5,365
222******4.188,12/5/16,HN,HNAPP100OZ1,1/24/17,Asia,Philippines,Manila,OZ1,P,299000,5,366
222******4.188,12/5/16,HN,HNAPP100OZ1,1/25/17,Asia,Philippines,Manila,OZ1,P,989000,5,367
223******.110,12/5/16,MD,MDATP1027CH2,12/23/16,Asia,Thailand,Bangkok,7CH2,P,719000,5,368
223******.110,12/5/16,MD,MDATP1027CH2,12/23/16,Asia,Thailand,Pattaya,7CH2,P,719000,5,369
222******4.188,12/5/16,HN,HNAMP104LJA,1/25/17,Asia,Malaysia,Kota Kinabalu,LJA,P,1179000,5,370
222******4.188,12/5/16,MD,MDAPE320PRM7,1/24/17,Asia,Philippines,Boracay,PRM7,P,1119000,5,371
222******4.188,12/5/16,MD,MDAPE320PRM7,1/25/17,Asia,Philippines,Boracay,PRM7,P,1089000,5,372
222******4.188,12/5/16,MD,MDAPE320PRM7,1/24/17,Asia,Philippines,Boracay,PRM7,P,1119000,5,373
223******.110,12/5/16,HN,HNAAP191OZA,12/18/16,Asia,Thailand,Bangkok,OZA,P,690000,5,374
223******.110,12/5/16,HN,HNAAP191OZA,12/18/16,Asia,Thailand,Pattaya,OZA,P,690000,5,375
223******.110,12/5/16,JU,JUEMP637KE9,12/23/16,Europe,Turkey,Epsom,KE9,P,750000,9,376
223******.110,12/5/16,JU,JUEMP637KE9,12/23/16,Europe,Turkey,Istanbul,KE9,P,750000,9,377
223******.110,12/5/16,JU,JUEMP637KE9,12/23/16,Europe,Turkey,Cappadocia,KE9,P,750000,9,378
223******.110,12/5/16,JU,JUEMP637KE9,12/23/16,Europe,Turkey,Aygall,KE9,P,750000,9,379
223******.110,12/5/16,JU,JUEMP637KE9,12/23/16,Europe,Turkey,Antalya,KE9,P,750000,9,380
223******.110,12/5/16,JU,JUEMP637KE9,12/23/16,Europe,Turkey,Troy,KE9,P,750000,9,381
14.******.204,12/5/16,HN,HNAVP100ZEA,12/16/16,Asia,Vietnam,Hanoi,ZEA,P,599000,5,382
14.******.204,12/5/16,HN,HNAVP100ZEA,12/16/16,Asia,Vietnam,Halong Bay,ZEA,P,599000,5,383
116******9.69,12/5/16,KR,KR124201579ZE,12/22/16,Asia,Malaysia,Kota Kinabalu,ZE,P,599000,5,384
116******9.69,12/5/16,KR,KR124201579ZE,12/24/16,Asia,Malaysia,Kota Kinabalu,ZE,P,579000,5,385
116******9.69,12/5/16,HN,HNAPP1005J2,1/27/17,Asia,Philippines,Manila,5J2,P,659000,4,386
116******9.69,12/5/16,HN,HNAPP1005J2,1/21/17,Asia,Philippines,Manila,5J2,P,299000,4,387
116******9.69,12/5/16,HN,HNAPP1005J2,1/21/17,Asia,Philippines,Manila,5J2,P,299000,4,388
116******9.69,12/5/16,HN,HNAPP1005J2,1/21/17,Asia,Philippines,Manila,5J2,P,299000,4,389
175******2.212,12/5/16,JU,JUAVP2097C2,2/17/17,Asia,Vietnam,Hanoi,7C2,P,499000,5,390
175******2.212,12/5/16,JU,JUAVP2097C2,2/17/17,Asia,Vietnam,Halong Bay,7C2,P,499000,5,391
211******4.224,12/5/16,KR,KR12020162407C,12/19/16,Asia,Vietnam,Hanoi,7C,P,349000,5,392
211******4.224,12/5/16,KR,KR12020162407C,12/19/16,Asia,Vietnam,Halong Bay,7C,P,349000,5,393
113******0.170,12/5/16,JU,JUSDP702KE1,1/13/17,Oceania and Pacific Islands,New Zealand,Rotorua,KE1,P,3190000,10,394
113******0.170,12/5/16,JU,JUSDP702KE1,1/13/17,Oceania and Pacific Islands,New Zealand,Auckland,KE1,P,3190000,10,395
113******0.170,12/5/16,JU,JUSDP702KE1,1/13/17,Oceania and Pacific Islands,New Zealand,Queenstown,KE1,P,3190000,10,396
113******0.170,12/5/16,JU,JUSDP702KE1,1/13/17,Oceania and Pacific Islands,New Zealand,Christchurch,KE1,P,3190000,10,397
113******0.170,12/5/16,JU,JUSDP702KE1,1/13/17,Oceania and Pacific Islands,Australia,Sydney,KE1,P,3190000,10,398
125******3.117,12/5/16,JU,JUCIP112MU2,12/22/16,Asia,China,Jubu,MU2,P,299000,5,399
125******3.117,12/5/16,JU,JUCIP112MU2,12/22/16,Asia,China,Jinan,MU2,P,299000,5,400
125******3.117,12/5/16,JU,JUCIP112MU2,12/22/16,Asia,China,Qingdao,MU2,P,299000,5,401
125******3.117,12/5/16,JU,JUCIP112MU2,12/22/16,Asia,China,Imprisonment,MU2,P,299000,5,402
125******3.117,12/5/16,JU,JUCIP112MU2,12/29/16,Asia,China,Jubu,MU2,P,449000,5,403
125******3.117,12/5/16,JU,JUCIP112MU2,12/29/16,Asia,China,Jinan,MU2,P,449000,5,404
125******3.117,12/5/16,JU,JUCIP112MU2,12/29/16,Asia,China,Qingdao,MU2,P,449000,5,405
125******3.117,12/5/16,JU,JUCIP112MU2,12/29/16,Asia,China,Imprisonment,MU2,P,449000,5,406
175******9.83,12/5/16,MD,MDAPE320PRM7,12/30/16,Asia,Philippines,Boracay,PRM7,P,1159000,5,407
175******9.83,12/5/16,HN,HNAMP104LJA,12/30/16,Asia,Malaysia,Kota Kinabalu,LJA,P,1019000,5,408
175******9.83,12/5/16,HN,HNAMP104LJA,1/5/17,Asia,Malaysia,Kota Kinabalu,LJA,P,729000,5,409
39.******.167,12/5/16,HN,HNABP100LJB,12/29/16,Asia,Thailand,Phuket,LJB,P,873000,5,410
218******0.185,12/5/16,MD,MDBCP732FMGS,12/16/16,Asia,China,Nanjing,FMGS,P,299000,4,411
218******0.185,12/5/16,MD,MDBCP732FMGS,12/16/16,Asia,China,Shanghai,FMGS,P,299000,4,412
218******0.185,12/5/16,MD,MDBCP732FMGS,12/16/16,Asia,China,Hangzhou,FMGS,P,299000,4,413
210******.163,12/5/16,JU,JUAVP2097C2,12/20/16,Asia,Vietnam,Hanoi,7C2,P,349000,5,414
210******.163,12/5/16,JU,JUAVP2097C2,12/20/16,Asia,Vietnam,Halong Bay,7C2,P,349000,5,415
183******48.84,12/5/16,JU,JUEMP955OZ5,2/14/17,Europe,Turkey,Ankara,OZ5,P,899000,9,416
183******48.84,12/5/16,JU,JUEMP955OZ5,2/14/17,Europe,Turkey,Epsom,OZ5,P,899000,9,417
183******48.84,12/5/16,JU,JUEMP955OZ5,2/14/17,Europe,Turkey,Istanbul,OZ5,P,899000,9,418
183******48.84,12/5/16,JU,JUEMP955OZ5,2/14/17,Europe,Turkey,Cappadocia,OZ5,P,899000,9,419
183******48.84,12/5/16,JU,JUEMP955OZ5,2/14/17,Europe,Turkey,Aygall,OZ5,P,899000,9,420
183******48.84,12/5/16,JU,JUEMP955OZ5,2/14/17,Europe,Turkey,Antalya,OZ5,P,899000,9,421
183******48.84,12/5/16,JU,JUEMP955OZ5,2/14/17,Europe,Turkey,Troy,OZ5,P,899000,9,422
210******.163,12/5/16,LT091,LT0917479AAATW,12/20/16,Asia,Japan,Nagasaki,TW,P,429000,3,423
210******.163,12/5/16,LT091,LT0917479AAATW,12/20/16,Asia,Japan,Fukuoka,TW,P,429000,3,424
210******.163,12/5/16,LT091,LT0917479AAATW,12/20/16,Asia,Japan,Saga,TW,P,429000,3,425
210******.163,12/5/16,LT091,LT0917479AAATW,12/20/16,Asia,Japan,Ureshino,TW,P,429000,3,426
210******.163,12/5/16,KR,KR12020141237C,12/20/16,Asia,Thailand,Bangkok,7C,P,439000,5,427
218******0.185,12/5/16,KR,KR1702015127CZ,12/25/16,Asia,China,Zhangjiajie,CZ,P,499000,5,428
121******18.34,12/5/16,HN,HNAPP1005J2,2/26/17,Asia,Philippines,Manila,5J2,P,279000,4,429
124******.66,12/5/16,HN,HNAAP101XJ2,1/15/17,Asia,Thailand,Bangkok,XJ2,P,630000,5,430
124******.66,12/5/16,HN,HNAAP101XJ2,1/15/17,Asia,Thailand,Pattaya,XJ2,P,630000,5,431
124******.66,12/5/16,HN,HNAAP101XJ2,1/16/17,Asia,Thailand,Bangkok,XJ2,P,690000,5,432
124******.66,12/5/16,HN,HNAAP101XJ2,1/16/17,Asia,Thailand,Pattaya,XJ2,P,690000,5,433
124******.66,12/5/16,HN,HNAAP101XJ2,1/16/17,Asia,Thailand,Bangkok,XJ2,P,690000,5,434
124******.66,12/5/16,HN,HNAAP101XJ2,1/16/17,Asia,Thailand,Pattaya,XJ2,P,690000,5,435
124******.66,12/5/16,HN,HNAAP101ZEB,1/16/17,Asia,Thailand,Bangkok,ZEB,P,690000,5,436
124******.66,12/5/16,HN,HNAAP101ZEB,1/16/17,Asia,Thailand,Pattaya,ZEB,P,690000,5,437
124******.66,12/5/16,MD,MDAPE320PRM7,1/16/17,Asia,Philippines,Boracay,PRM7,P,909000,5,438
183******48.84,12/5/16,KR,KR150200884KE,2/12/17,Europe,Turkey,Istanbul,KE,P,799000,2,439
183******48.84,12/5/16,KR,KR150200884KE,2/12/17,Europe,Turkey,Pamukkale,KE,P,799000,2,440
183******48.84,12/5/16,KR,KR150200884KE,2/12/17,Europe,Turkey,Aygall,KE,P,799000,2,441
183******48.84,12/5/16,KR,KR150200884KE,2/12/17,Europe,Turkey,Antalya,KE,P,799000,2,442
183******48.84,12/5/16,KR,KR150200884KE,2/12/17,Europe,Turkey,Konya,KE,P,799000,2,443
183******48.84,12/5/16,KR,KR150200884KE,2/12/17,Europe,Turkey,Troy,KE,P,799000,2,444
183******48.84,12/5/16,JU,JUEMP637KE9,2/17/17,Europe,Turkey,Epsom,KE9,P,799000,9,445
183******48.84,12/5/16,JU,JUEMP637KE9,2/17/17,Europe,Turkey,Istanbul,KE9,P,799000,9,446
183******48.84,12/5/16,JU,JUEMP637KE9,2/17/17,Europe,Turkey,Cappadocia,KE9,P,799000,9,447
183******48.84,12/5/16,JU,JUEMP637KE9,2/17/17,Europe,Turkey,Aygall,KE9,P,799000,9,448
183******48.84,12/5/16,JU,JUEMP637KE9,2/17/17,Europe,Turkey,Antalya,KE9,P,799000,9,449
183******48.84,12/5/16,JU,JUEMP637KE9,2/17/17,Europe,Turkey,Troy,KE9,P,799000,9,450
222******4.188,12/5/16,HN,HNAPP1005J2,1/26/17,Asia,Philippines,Manila,5J2,P,659000,4,451
14.******.192,12/5/16,KR,KR150201139AZ,12/28/16,Europe,Swiss,Lucerne,AZ,P,1790000,8,452
14.******.192,12/5/16,KR,KR150201139AZ,12/28/16,Europe,Swiss,Interlaken,AZ,P,1790000,8,453
14.******.192,12/5/16,KR,KR150201139AZ,12/28/16,Europe,France,Paris,AZ,P,1790000,8,454
14.******.192,12/5/16,KR,KR150201139AZ,12/28/16,Europe,Italy,Rome,AZ,P,1790000,8,455
14.******.192,12/5/16,KR,KR150201139AZ,12/28/16,Europe,Italy,Milan,AZ,P,1790000,8,456
14.******.192,12/5/16,KR,KR150201139AZ,12/28/16,Europe,Italy,Venice,AZ,P,1790000,8,457
14.******.192,12/5/16,KR,KR150201139AZ,12/28/16,Europe,Italy,Florence,AZ,P,1790000,8,458
14.******.192,12/5/16,KR,KR150201139AZ,12/28/16,Europe,Italy,Tivoli,AZ,P,1790000,8,459
211******9.178,12/5/16,HN,HNCHA823ZE8,12/29/16,Asia,Hong Kong,Hong Kong,ZE8,F,702100,3,460
222******4.188,12/5/16,HN,HNAPP1005J2,1/20/17,Asia,Philippines,Manila,5J2,P,319000,4,461
222******4.188,12/5/16,HN,HNAPP1005J2,1/21/17,Asia,Philippines,Manila,5J2,P,299000,4,462
119******7.120,12/5/16,KR,KR8OA2008135EK,1/25/17,Europe,Greece,Santorini,EK,F,1156700,7,463
119******7.120,12/5/16,KR,KR8OA2008135EK,1/25/17,Europe,Greece,Athens,EK,F,1156700,7,464
211******6.169,12/5/16,HN,HNJKA723JRT,12/9/16,Asia,Japan,Nagasaki,JRT,F,146300,3,465
211******6.169,12/5/16,HN,HNJKA723JRT,12/9/16,Asia,Japan,Beppu,JRT,F,146300,3,466
211******6.169,12/5/16,HN,HNJKA723JRT,12/9/16,Asia,Japan,Yufuin,JRT,F,146300,3,467
